378.75,0.25,0.025,-1.192,-0.058,-0.051,-0.083,10.126,328.47,34.12,7.4,0,0,41.021746,340.87,,1,1,1,1,,1112.5,,,6.3
379,0.2,0.02,-1.192,-0.058,-0.051,-0.083,10.126,328.47,34.12,7.4,0,0,41.021746,340.87,,1,1,1,1,,1113,,,6.3
379.25,0.15,0.015,-0.979,0.123,-0.06,-0.093,10.123,328.37,34.12,11.2,0,0,41.021746,344.57,,1,1,1,1,,1113.5,,,6.3
379.5,0.1,0.01,-0.979,0.123,-0.06,-0.093,10.123,328.37,34.12,11.2,0,0,41.021746,344.57,,1,1,1,1,,1114,,,6.3
379.75,0.05,0.005,-0.704,0.278,-0.069,-0.083,10.118,328.37,34.12,11.2,0,0,41.021746,344.57,,1,1,1,1,,1114.5,,,6.3
380,0,0,-0.704,0.278,-0.069,-0.083,10.118,328.37,34.12,11.2,0,0,41.021746,344.57,,1,1,1,1,,1115,,,6.3
380.25,-0.05,-0.005,-0.394,0.39,-0.059,-0.076,10.063,328.37,34.12,8,0,0,41.021746,341.37,,1,1,1,1,,1115.5,,,6.3
380.5,-0.1,-0.01,-0.394,0.39,-0.059,-0.076,10.063,328.37,34.12,8,0,0,41.021746,341.37,,1,1,1,1,,1116,,,6.3
380.75,-0.15,-0.015,-0.082,0.457,-0.049,-0.058,10.019,328.37,34.12,8,0,0,41.021746,341.37,,1,1,1,1,,1116.5,,,6.3
381,-0.2,-0.02,-0.082,0.457,-0.049,-0.058,10.019,328.37,34.12,8,0,0,41.021746,341.37,,1,1,1,1,,1117,,,6.4
381.25,-0.25,-0.025,0.208,0.48,-0.026,-0.004,9.947,328.17,35.04,9.4,0,0,42.127842,342.57,,1,1,1,1,,1117.5,,,6.4
381.5,-0.3,-0.03,0.208,0.48,-0.026,-0.004,9.947,328.17,35.04,9.4,0,0,42.127842,342.57,,1,1,1,1,,1118,,,6.4
381.75,-0.35,-0.035,0.454,0.461,0.002,0.05,9.891,328.17,35.04,9.4,0,0,42.127842,342.57,,1,1,1,1,,1118.5,,,6.4
382,-0.4,-0.04,0.454,0.461,0.002,0.05,9.891,328.17,35.04,9.4,0,0,42.127842,342.57,,1,1,1,1,,1119,,,6.4
382.25,-0.45,-0.045,0.644,0.413,0.039,0.081,9.825,328.17,37.07,6.1,0,0,44.568467,339.27,,1,1,1,1,,1119.5,,,6.4
382.5,-0.5,-0.05,0.644,0.413,0.039,0.081,9.825,328.17,37.07,6.1,0,0,44.568467,339.27,,1,1,1,1,,1120,,,6.4
382.75,-0.55,-0.055,0.768,0.34,0.067,0.066,9.781,328.17,37.07,6.1,0,0,44.568467,339.27,,1,1,1,1,,1120.5,,,6.4
383,-0.6,-0.06,0.768,0.34,0.067,0.066,9.781,328.17,37.07,6.1,0,0,44.568467,339.27,,1,1,1,1,,1121,,,6.4
383.25,-0.65,-0.065,0.827,0.257,0.096,0.05,9.754,328.07,35.04,6.7,0,0,42.127842,339.77,,1,1,1,1,,1121.5,,,6.4
383.5,-0.7,-0.07,0.827,0.257,0.096,0.05,9.754,328.07,35.04,6.7,0,0,42.127842,339.77,,1,1,1,1,,1122,,,6.4
383.75,-0.75,-0.075,0.825,0.169,0.125,0.049,9.734,328.07,35.04,6.7,0,0,42.127842,339.77,,1,1,1,1,,1122.5,,,6.4
384,-0.8,-0.08,0.825,0.169,0.125,0.049,9.734,328.07,35.04,6.7,0,0,42.127842,339.77,,1,1,1,1,,1123,,,6.4
384.25,-0.85,-0.085,0.774,0.096,0.134,0.014,9.75,328.17,35.97,6.8,0,0,43.245961,339.97,,1,1,1,1,,1123.5,,,6.4
384.5,-0.9,-0.09,0.774,0.096,0.134,0.014,9.75,328.17,35.97,6.8,0,0,43.245961,339.97,,1,1,1,1,,1124,,,6.4
384.75,-0.95,-0.095,0.688,0.034,0.146,-0.006,9.755,328.17,35.97,6.8,0,0,43.245961,339.97,,1,1,1,1,,1124.5,,,6.4
385,-1,-0.1,0.688,0.034,0.146,-0.006,9.755,328.17,35.97,6.8,0,0,43.245961,339.97,,1,1,1,1,,1125,,,6.4
385.25,-1.05,-0.105,0.579,-0.009,0.142,-0.018,9.783,328.27,35.97,7.2,0,0,43.245961,340.47,,1,1,1,1,,1125.5,,,6.4
385.5,-1.1,-0.11,0.579,-0.009,0.142,-0.018,9.783,328.27,35.97,7.2,0,0,43.245961,340.47,,1,1,1,1,,1126,,,6.4
385.75,-1.15,-0.115,0.461,-0.042,0.135,-0.05,9.78,328.27,35.97,7.2,0,0,43.245961,340.47,,1,1,1,1,,1126.5,,,6.4
386,-1.2,-0.12,0.461,-0.042,0.135,-0.05,9.78,328.27,35.97,7.2,0,0,43.245961,340.47,,1,1,1,1,,1127,,,6.4
386.25,-1.25,-0.125,0.338,-0.066,0.107,-0.06,9.796,328.37,37.99,4.2,0,0,45.674564,337.57,,1,1,1,1,,1127.5,,,6.4
386.5,-1.3,-0.13,0.338,-0.066,0.107,-0.06,9.796,328.37,37.99,4.2,0,0,45.674564,337.57,,1,1,1,1,,1128,,,6.4
386.75,-1.35,-0.135,0.218,-0.09,0.104,-0.056,9.766,328.37,37.99,4.2,0,0,45.674564,337.57,,1,1,1,1,,1128.5,,,6.4
387,-1.4,-0.14,0.218,-0.09,0.104,-0.056,9.766,328.37,37.99,4.2,0,0,45.674564,337.57,,1,1,1,1,,1129,,,6.5
387.25,-1.45,-0.145,0.098,-0.123,0.092,-0.072,9.744,328.37,37.07,2.7,0,0,44.568467,336.07,,1,1,1,1,,1129.5,,,6.5
387.5,-1.5,-0.15,0.098,-0.123,0.092,-0.072,9.744,328.37,37.07,2.7,0,0,44.568467,336.07,,1,1,1,1,,1130,,,6.5
387.75,-1.55,-0.155,-0.023,-0.156,0.084,-0.059,9.723,328.37,37.07,2.7,0,0,44.568467,336.07,,1,1,1,1,,1130.5,,,6.5
388,-1.6,-0.16,-0.023,-0.156,0.084,-0.059,9.723,328.37,37.07,2.7,0,0,44.568467,336.07,,1,1,1,1,,1131,,,6.5
388.25,-1.65,-0.165,-0.143,-0.195,0.085,-0.012,9.701,328.37,37.07,2.3,0,0,44.568467,335.67,,1,1,1,1,,1131.5,,,6.5
388.5,-1.7,-0.17,-0.143,-0.195,0.085,-0.012,9.701,328.37,37.07,2.3,0,0,44.568467,335.67,,1,1,1,1,,1132,,,6.5
388.75,-1.75,-0.175,-0.262,-0.236,0.087,0.055,9.674,328.37,37.07,2.3,0,0,44.568467,335.67,,1,1,1,1,,1132.5,,,6.5
389,-1.8,-0.18,-0.262,-0.236,0.087,0.055,9.674,328.37,37.07,2.3,0,0,44.568467,335.67,,1,1,1,1,,1133,,,6.5
389.25,-1.85,-0.185,-0.382,-0.283,0.092,0.121,9.644,328.27,37.07,3.6,0,0,44.568467,336.87,,1,1,1,1,,1133.5,,,6.5
389.5,-1.9,-0.19,-0.382,-0.283,0.092,0.121,9.644,328.27,37.07,3.6,0,0,44.568467,336.87,,1,1,1,1,,1134,,,6.5
389.75,-1.95,-0.195,-0.502,-0.329,0.093,0.159,9.633,328.27,37.07,3.6,0,0,44.568467,336.87,,1,1,1,1,,1134.5,,,6.5
390,-2,-0.2,-0.502,-0.329,0.093,0.159,9.633,328.27,37.07,3.6,0,0,44.568467,336.87,,1,1,1,1,,1135,,,6.5
390.25,-1.95,-0.195,-0.615,-0.358,0.082,0.146,9.656,328.17,35.97,5.2,0,0,43.245961,338.37,,1,1,1,1,,1135.5,,,6.5
390.5,-1.9,-0.19,-0.615,-0.358,0.082,0.146,9.656,328.17,35.97,5.2,0,0,43.245961,338.37,,1,1,1,1,,1136,,,6.5
390.75,-1.85,-0.185,-0.709,-0.354,0.061,0.107,9.717,328.17,35.97,5.2,0,0,43.245961,338.37,,1,1,1,1,,1136.5,,,6.5
391,-1.8,-0.18,-0.709,-0.354,0.061,0.107,9.717,328.17,35.97,5.2,0,0,43.245961,338.37,,1,1,1,1,,1137,,,6.5
391.25,-1.75,-0.175,-0.769,-0.314,0.036,0.044,9.793,328.07,37.99,3.8,0,0,45.674564,336.87,,1,1,1,1,,1137.5,,,6.5
391.5,-1.7,-0.17,-0.769,-0.314,0.036,0.044,9.793,328.07,37.99,3.8,0,0,45.674564,336.87,,1,1,1,1,,1138,,,6.5
391.75,-1.65,-0.165,-0.781,-0.236,0.013,-0.014,9.872,328.07,37.99,3.8,0,0,45.674564,336.87,,1,1,1,1,,1138.5,,,6.5
392,-1.6,-0.16,-0.781,-0.236,0.013,-0.014,9.872,328.07,37.99,3.8,0,0,45.674564,336.87,,1,1,1,1,,1139,,,6.5
392.25,-1.55,-0.155,-0.736,-0.128,-0.007,-0.064,9.952,328.07,37.99,4.3,0,0,45.674564,337.37,,1,1,1,1,,1139.5,,,6.5
392.5,-1.5,-0.15,-0.736,-0.128,-0.007,-0.064,9.952,328.07,37.99,4.3,0,0,45.674564,337.37,,1,1,1,1,,1140,,,6.5
392.75,-1.45,-0.145,-0.632,-0.002,-0.024,-0.111,10.018,328.07,37.99,4.3,0,0,45.674564,337.37,,1,1,1,1,,1140.5,,,6.5
393,-1.4,-0.14,-0.632,-0.002,-0.024,-0.111,10.018,328.07,37.99,4.3,0,0,45.674564,337.37,,1,1,1,1,,1141,,,6.6
393.25,-1.35,-0.135,-0.471,0.136,-0.027,-0.138,10.075,328.07,35.04,6,0,0,42.127842,339.07,,1,1,1,1,,1141.5,,,6.6
393.5,-1.3,-0.13,-0.471,0.136,-0.027,-0.138,10.075,328.07,35.04,6,0,0,42.127842,339.07,,1,1,1,1,,1142,,,6.6
393.75,-1.25,-0.125,-0.261,0.272,-0.026,-0.122,10.108,328.07,35.04,6,0,0,42.127842,339.07,,1,1,1,1,,1142.5,,,6.6
394,-1.2,-0.12,-0.261,0.272,-0.026,-0.122,10.108,328.07,35.04,6,0,0,42.127842,339.07,,1,1,1,1,,1143,,,6.6
394.25,-1.15,-0.115,-0.017,0.392,-0.016,-0.064,10.114,328.07,35.04,12.1,0,0,42.127842,345.17,,1,1,1,1,,1143.5,,,6.6
394.5,-1.1,-0.11,-0.017,0.392,-0.016,-0.064,10.114,328.07,35.04,12.1,0,0,42.127842,345.17,,1,1,1,1,,1144,,,6.6
394.75,-1.05,-0.105,0.24,0.479,0.004,0.024,10.077,328.07,35.04,12.1,0,0,42.127842,345.17,,1,1,1,1,,1144.5,,,6.6
395,-1,-0.1,0.24,0.479,0.004,0.024,10.077,328.07,35.04,12.1,0,0,42.127842,345.17,,1,1,1,1,,1145,,,6.6
395.25,-0.95,-0.095,0.488,0.519,0.03,0.112,10.014,328.07,35.04,15.3,0,0,42.127842,348.37,,1,1,1,1,,1145.5,,,6.6
395.5,-0.9,-0.09,0.488,0.519,0.03,0.112,10.014,328.07,35.04,15.3,0,0,42.127842,348.37,,1,1,1,1,,1146,,,6.6
395.75,-0.85,-0.085,0.7,0.507,0.059,0.141,9.92,328.07,35.04,15.3,0,0,42.127842,348.37,,1,1,1,1,,1146.5,,,6.6
396,-0.8,-0.08,0.7,0.507,0.059,0.141,9.92,328.07,35.04,15.3,0,0,42.127842,348.37,,1,1,1,1,,1147,,,6.6
396.25,-0.75,-0.075,0.853,0.446,0.086,0.116,9.829,328.07,34.12,13,0,0,41.021746,346.07,,1,1,1,1,,1147.5,,,6.6
396.5,-0.7,-0.07,0.853,0.446,0.086,0.116,9.829,328.07,34.12,13,0,0,41.021746,346.07,,1,1,1,1,,1148,,,6.6
396.75,-0.65,-0.065,0.935,0.347,0.107,0.084,9.743,328.07,34.12,13,0,0,41.021746,346.07,,1,1,1,1,,1148.5,,,6.6
397,-0.6,-0.06,0.935,0.347,0.107,0.084,9.743,328.07,34.12,13,0,0,41.021746,346.07,,1,1,1,1,,1149,,,6.6
397.25,-0.55,-0.055,0.938,0.222,0.127,0.059,9.677,328.07,35.04,7.8,0,0,42.127842,340.87,,1,1,1,1,,1149.5,,,6.6
397.5,-0.5,-0.05,0.938,0.222,0.127,0.059,9.677,328.07,35.04,7.8,0,0,42.127842,340.87,,1,1,1,1,,1150,,,6.6
397.75,-0.45,-0.045,0.867,0.09,0.135,0.012,9.637,328.07,35.04,7.8,0,0,42.127842,340.87,,1,1,1,1,,1150.5,,,6.6
398,-0.4,-0.04,0.867,0.09,0.135,0.012,9.637,328.07,35.04,7.8,0,0,42.127842,340.87,,1,1,1,1,,1151,,,6.6
398.25,-0.35,-0.035,0.732,-0.04,0.137,-0.025,9.611,328.07,34.12,6.3,0,0,41.021746,339.37,,1,1,1,1,,1151.5,,,6.6
398.5,-0.3,-0.03,0.732,-0.04,0.137,-0.025,9.611,328.07,34.12,6.3,0,0,41.021746,339.37,,1,1,1,1,,1152,,,6.6
398.75,-0.25,-0.025,0.548,-0.156,0.135,-0.055,9.609,328.07,34.12,6.3,0,0,41.021746,339.37,,1,1,1,1,,1152.5,,,6.6
399,-0.2,-0.02,0.548,-0.156,0.135,-0.055,9.609,328.07,34.12,6.3,0,0,41.021746,339.37,,1,1,1,1,,1153,,,6.7
399.25,-0.15,-0.015,0.332,-0.252,0.135,-0.113,9.609,327.97,35.04,8.1,0,0,42.127842,341.07,,1,1,1,1,,1153.5,,,6.7
399.5,-0.1,-0.01,0.332,-0.252,0.135,-0.113,9.609,327.97,35.04,8.1,0,0,42.127842,341.07,,1,1,1,1,,1154,,,6.7
399.75,-0.05,-0.005,0.103,-0.324,0.117,-0.154,9.633,327.97,35.04,8.1,0,0,42.127842,341.07,,1,1,1,1,,1154.5,,,6.7
400,0,0,0.103,-0.324,0.117,-0.154,9.633,327.97,35.04,8.1,0,0,42.127842,341.07,,1,1,1,1,,1155,,,6.7
400.25,0.05,0.005,-0.123,-0.37,0.101,-0.197,9.66,327.97,35.97,11.5,0,0,43.245961,344.47,,1,1,1,1,,1155.5,,,6.7
400.5,0.1,0.01,-0.123,-0.37,0.101,-0.197,9.66,327.97,35.97,11.5,0,0,43.245961,344.47,,1,1,1,1,,1156,,,6.7
400.75,0.15,0.015,-0.33,-0.392,0.093,-0.222,9.686,327.97,35.97,11.5,0,0,43.245961,344.47,,1,1,1,1,,1156.5,,,6.7
401,0.2,0.02,-0.33,-0.392,0.093,-0.222,9.686,327.97,35.97,11.5,0,0,43.245961,344.47,,1,1,1,1,,1157,,,6.7
401.25,0.25,0.025,-0.507,-0.386,0.074,-0.213,9.732,327.97,37.07,9.7,0,0,44.568467,342.67,,1,1,1,1,,1157.5,,,6.7
401.5,0.3,0.03,-0.507,-0.386,0.074,-0.213,9.732,327.97,37.07,9.7,0,0,44.568467,342.67,,1,1,1,1,,1158,,,6.7
401.75,0.35,0.035,-0.642,-0.354,0.055,-0.14,9.778,327.97,37.07,9.7,0,0,44.568467,342.67,,1,1,1,1,,1158.5,,,6.7
402,0.4,0.04,-0.642,-0.354,0.055,-0.14,9.778,327.97,37.07,9.7,0,0,44.568467,342.67,,1,1,1,1,,1159,,,6.7
402.25,0.45,0.045,-0.73,-0.303,0.044,-0.064,9.821,328.07,35.97,9.3,0,0,43.245961,342.37,,1,1,1,1,,1159.5,,,6.7
402.5,0.5,0.05,-0.73,-0.303,0.044,-0.064,9.821,328.07,35.97,9.3,0,0,43.245961,342.37,,1,1,1,1,,1160,,,6.7
402.75,0.55,0.055,-0.768,-0.24,0.044,0.047,9.844,328.07,35.97,9.3,0,0,43.245961,342.37,,1,1,1,1,,1160.5,,,6.7
403,0.6,0.06,-0.768,-0.24,0.044,0.047,9.844,328.07,35.97,9.3,0,0,43.245961,342.37,,1,1,1,1,,1161,,,6.7
403.25,0.65,0.065,-0.757,-0.171,0.043,0.13,9.861,328.17,35.04,10.7,0,0,42.127842,343.87,,1,1,1,1,,1161.5,,,6.7
403.5,0.7,0.07,-0.757,-0.171,0.043,0.13,9.861,328.17,35.04,10.7,0,0,42.127842,343.87,,1,1,1,1,,1162,,,6.7
403.75,0.75,0.075,-0.705,-0.101,0.039,0.157,9.884,328.17,35.04,10.7,0,0,42.127842,343.87,,1,1,1,1,,1162.5,,,6.7
404,0.8,0.08,-0.705,-0.101,0.039,0.157,9.884,328.17,35.04,10.7,0,0,42.127842,343.87,,1,1,1,1,,1163,,,6.7
404.25,0.85,0.085,-0.618,-0.032,0.04,0.165,9.899,328.17,35.97,12.3,0,0,43.245961,345.47,,1,1,1,1,,1163.5,,,6.7
404.5,0.9,0.09,-0.618,-0.032,0.04,0.165,9.899,328.17,35.97,12.3,0,0,43.245961,345.47,,1,1,1,1,,1164,,,6.7
404.75,0.95,0.095,-0.501,0.039,0.034,0.143,9.926,328.17,35.97,12.3,0,0,43.245961,345.47,,1,1,1,1,,1164.5,,,6.7
405,1,0.1,-0.501,0.039,0.034,0.143,9.926,328.17,35.97,12.3,0,0,43.245961,345.47,,1,1,1,1,,1165,,,6.8
405.25,1.05,0.105,-0.36,0.112,0.026,0.076,9.955,328.17,37.07,11.9,0,0,44.568467,345.07,,1,1,1,1,,1165.5,,,6.8
405.5,1.1,0.11,-0.36,0.112,0.026,0.076,9.955,328.17,37.07,11.9,0,0,44.568467,345.07,,1,1,1,1,,1166,,,6.8
405.75,1.15,0.115,-0.198,0.189,0.013,-0.033,9.987,328.17,37.07,11.9,0,0,44.568467,345.07,,1,1,1,1,,1166.5,,,6.8
406,1.2,0.12,-0.198,0.189,0.013,-0.033,9.987,328.17,37.07,11.9,0,0,44.568467,345.07,,1,1,1,1,,1167,,,6.8
406.25,1.25,0.125,-0.021,0.263,0.008,-0.11,10.001,327.97,35.97,9.1,0,0,43.245961,342.07,,1,1,1,1,,1167.5,,,6.8
406.5,1.3,0.13,-0.021,0.263,0.008,-0.11,10.001,327.97,35.97,9.1,0,0,43.245961,342.07,,1,1,1,1,,1168,,,6.8
406.75,1.35,0.135,0.164,0.326,-0.002,-0.185,10.01,327.97,35.97,9.1,0,0,43.245961,342.07,,1,1,1,1,,1168.5,,,6.8
407,1.4,0.14,0.164,0.326,-0.002,-0.185,10.01,327.97,35.97,9.1,0,0,43.245961,342.07,,1,1,1,1,,1169,,,6.8
407.25,1.45,0.145,0.347,0.377,-0.014,-0.231,10.014,327.97,37.07,10.6,0,0,44.568467,343.57,,1,1,1,1,,1169.5,,,6.8
407.5,1.5,0.15,0.347,0.377,-0.014,-0.231,10.014,327.97,37.07,10.6,0,0,44.568467,343.57,,1,1,1,1,,1170,,,6.8
407.75,1.55,0.155,0.519,0.414,-0.02,-0.231,10.006,327.97,37.07,10.6,0,0,44.568467,343.57,,1,1,1,1,,1170.5,,,6.8
408,1.6,0.16,0.519,0.414,-0.02,-0.231,10.006,327.97,37.07,10.6,0,0,44.568467,343.57,,1,1,1,1,,1171,,,6.8
408.25,1.65,0.165,0.673,0.432,-0.018,-0.193,9.982,327.77,35.04,11.7,0,0,42.127842,344.47,,1,1,1,1,,1171.5,,,6.8
408.5,1.7,0.17,0.673,0.432,-0.018,-0.193,9.982,327.77,35.04,11.7,0,0,42.127842,344.47,,1,1,1,1,,1172,,,6.8
408.75,1.75,0.175,0.797,0.424,-0.002,-0.145,9.939,327.77,35.04,11.7,0,0,42.127842,344.47,,1,1,1,1,,1172.5,,,6.8
409,1.8,0.18,0.797,0.424,-0.002,-0.145,9.939,327.77,35.04,11.7,0,0,42.127842,344.47,,1,1,1,1,,1173,,,6.8
409.25,1.85,0.185,0.88,0.382,0.027,-0.097,9.867,327.77,35.04,9.8,0,0,42.127842,342.57,,1,1,1,1,,1173.5,,,6.8
409.5,1.9,0.19,0.88,0.382,0.027,-0.097,9.867,327.77,35.04,9.8,0,0,42.127842,342.57,,1,1,1,1,,1174,,,6.8
409.75,1.95,0.195,0.91,0.299,0.078,-0.001,9.767,327.77,35.04,9.8,0,0,42.127842,342.57,,1,1,1,1,,1174.5,,,6.8
410,2,0.2,0.91,0.299,0.078,-0.001,9.767,327.77,35.04,9.8,0,0,42.127842,342.57,,1,1,1,1,,1175,,,6.8
410.25,1.95,0.195,0.872,0.173,0.132,0.083,9.657,327.87,32.28,17.9,0,0,38.809553,350.77,,1,1,1,1,,1175.5,,,6.8
410.5,1.9,0.19,0.872,0.173,0.132,0.083,9.657,327.87,32.28,17.9,0,0,38.809553,350.77,,1,1,1,1,,1176,,,6.8
410.75,1.85,0.185,0.759,0.011,0.181,0.164,9.549,327.87,32.28,17.9,0,0,38.809553,350.77,,1,1,1,1,,1176.5,,,6.8
411,1.8,0.18,0.759,0.011,0.181,0.164,9.549,327.87,32.28,17.9,0,0,38.809553,350.77,,1,1,1,1,,1177,,,6.9
411.25,1.75,0.175,0.569,-0.177,0.219,0.193,9.453,327.97,33.2,18.2,0,0,39.915649,351.17,,1,1,1,1,,1177.5,,,6.9
411.5,1.7,0.17,0.569,-0.177,0.219,0.193,9.453,327.97,33.2,18.2,0,0,39.915649,351.17,,1,1,1,1,,1178,,,6.9
411.75,1.65,0.165,0.309,-0.364,0.241,0.256,9.401,327.97,33.2,18.2,0,0,39.915649,351.17,,1,1,1,1,,1178.5,,,6.9
412,1.6,0.16,0.309,-0.364,0.241,0.256,9.401,327.97,33.2,18.2,0,0,39.915649,351.17,,1,1,1,1,,1179,,,6.9
412.25,1.55,0.155,-0.002,-0.534,0.238,0.278,9.385,328.07,32.28,13.3,0,0,38.809553,346.37,,1,1,1,1,,1179.5,,,6.9
412.5,1.5,0.15,-0.002,-0.534,0.238,0.278,9.385,328.07,32.28,13.3,0,0,38.809553,346.37,,1,1,1,1,,1180,,,6.9
412.75,1.45,0.145,-0.339,-0.661,0.217,0.235,9.427,328.07,32.28,13.3,0,0,38.809553,346.37,,1,1,1,1,,1180.5,,,6.9
413,1.4,0.14,-0.339,-0.661,0.217,0.235,9.427,328.07,32.28,13.3,0,0,38.809553,346.37,,1,1,1,1,,1181,,,6.9
413.25,1.35,0.135,-0.669,-0.731,0.186,0.199,9.503,328.17,33.2,10.5,0,0,39.915649,343.67,,1,1,1,1,,1181.5,,,6.9
413.5,1.3,0.13,-0.669,-0.731,0.186,0.199,9.503,328.17,33.2,10.5,0,0,39.915649,343.67,,1,1,1,1,,1182,,,6.9
413.75,1.25,0.125,-0.958,-0.729,0.13,0.096,9.633,328.17,33.2,10.5,0,0,39.915649,343.67,,1,1,1,1,,1182.5,,,6.9
414,1.2,0.12,-0.958,-0.729,0.13,0.096,9.633,328.17,33.2,10.5,0,0,39.915649,343.67,,1,1,1,1,,1183,,,6.9
414.25,1.15,0.115,-1.173,-0.65,0.071,-0.032,9.783,327.97,33.2,5.5,0,0,39.915649,338.47,,1,1,1,1,,1183.5,,,6.9
414.5,1.1,0.11,-1.173,-0.65,0.071,-0.032,9.783,327.97,33.2,5.5,0,0,39.915649,338.47,,1,1,1,1,,1184,,,6.9
414.75,1.05,0.105,-1.285,-0.496,0.003,-0.174,9.949,327.97,33.2,5.5,0,0,39.915649,338.47,,1,1,1,1,,1184.5,,,6.9
415,1,0.1,-1.285,-0.496,0.003,-0.174,9.949,327.97,33.2,5.5,0,0,39.915649,338.47,,1,1,1,1,,1185,,,6.9
415.25,0.95,0.095,-1.275,-0.281,-0.056,-0.31,10.103,327.77,33.2,11.6,0,0,39.915649,344.37,,1,1,1,1,,1185.5,,,6.9
415.5,0.9,0.09,-1.275,-0.281,-0.056,-0.31,10.103,327.77,33.2,11.6,0,0,39.915649,344.37,,1,1,1,1,,1186,,,6.9
415.75,0.85,0.085,-1.139,-0.032,-0.111,-0.337,10.224,327.77,33.2,11.6,0,0,39.915649,344.37,,1,1,1,1,,1186.5,,,6.9
416,0.8,0.08,-1.139,-0.032,-0.111,-0.337,10.224,327.77,33.2,11.6,0,0,39.915649,344.37,,1,1,1,1,,1187,,,6.9
416.25,0.75,0.075,-0.886,0.228,-0.153,-0.268,10.305,327.67,32.28,13.1,0,0,38.809553,345.77,,1,1,1,1,,1187.5,,,6.9
416.5,0.7,0.07,-0.886,0.228,-0.153,-0.268,10.305,327.67,32.28,13.1,0,0,38.809553,345.77,,1,1,1,1,,1188,,,6.9
416.75,0.65,0.065,-0.539,0.465,-0.161,-0.156,10.322,327.67,32.28,13.1,0,0,38.809553,345.77,,1,1,1,1,,1188.5,,,6.9
417,0.6,0.06,-0.539,0.465,-0.161,-0.156,10.322,327.67,32.28,13.1,0,0,38.809553,345.77,,1,1,1,1,,1189,,,7
417.25,0.55,0.055,-0.133,0.657,-0.157,-0.013,10.298,327.67,32.28,17.4,0,0,38.809553,350.07,,1,1,1,1,,1189.5,,,7
417.5,0.5,0.05,-0.133,0.657,-0.157,-0.013,10.298,327.67,32.28,17.4,0,0,38.809553,350.07,,1,1,1,1,,1190,,,7
417.75,0.45,0.045,0.291,0.773,-0.112,0.123,10.179,327.67,32.28,17.4,0,0,38.809553,350.07,,1,1,1,1,,1190.5,,,7
418,0.4,0.04,0.291,0.773,-0.112,0.123,10.179,327.67,32.28,17.4,0,0,38.809553,350.07,,1,1,1,1,,1191,,,7
418.25,0.35,0.035,0.682,0.802,-0.063,0.212,10.054,327.77,32.28,18.1,0,0,38.809553,350.87,,1,1,1,1,,1191.5,,,7
418.5,0.3,0.03,0.682,0.802,-0.063,0.212,10.054,327.77,32.28,18.1,0,0,38.809553,350.87,,1,1,1,1,,1192,,,7
418.75,0.25,0.025,1.002,0.751,0.005,0.227,9.904,327.77,32.28,18.1,0,0,38.809553,350.87,,1,1,1,1,,1192.5,,,7
419,0.2,0.02,1.002,0.751,0.005,0.227,9.904,327.77,32.28,18.1,0,0,38.809553,350.87,,1,1,1,1,,1193,,,7
419.25,0.15,0.015,1.221,0.628,0.072,0.216,9.77,327.87,35.04,11.2,0,0,42.127842,344.07,,1,1,1,1,,1193.5,,,7
419.5,0.1,0.01,1.221,0.628,0.072,0.216,9.77,327.87,35.04,11.2,0,0,42.127842,344.07,,1,1,1,1,,1194,,,7
419.75,0.05,0.005,1.32,0.451,0.142,0.137,9.629,327.87,35.04,11.2,0,0,42.127842,344.07,,1,1,1,1,,1194.5,,,7
420,0,0,1.32,0.451,0.142,0.137,9.629,327.87,35.04,11.2,0,0,42.127842,344.07,,1,1,1,1,,1195,,,7
420.25,-0.05,-0.005,1.292,0.23,0.205,0.074,9.506,327.87,34.12,9.5,0,0,41.021746,342.37,,1,1,1,1,,1195.5,,,7
420.5,-0.1,-0.01,1.292,0.23,0.205,0.074,9.506,327.87,34.12,9.5,0,0,41.021746,342.37,,1,1,1,1,,1196,,,7
420.75,-0.15,-0.015,1.143,-0.003,0.242,0.003,9.433,327.87,34.12,9.5,0,0,41.021746,342.37,,1,1,1,1,,1196.5,,,7
421,-0.2,-0.02,1.143,-0.003,0.242,0.003,9.433,327.87,34.12,9.5,0,0,41.021746,342.37,,1,1,1,1,,1197,,,7
421.25,-0.25,-0.025,0.89,-0.228,0.258,-0.037,9.395,327.87,33.2,5.6,0,0,39.915649,338.47,,1,1,1,1,,1197.5,,,7
421.5,-0.3,-0.03,0.89,-0.228,0.258,-0.037,9.395,327.87,33.2,5.6,0,0,39.915649,338.47,,1,1,1,1,,1198,,,7
421.75,-0.35,-0.035,0.563,-0.416,0.254,-0.107,9.413,327.87,33.2,5.6,0,0,39.915649,338.47,,1,1,1,1,,1198.5,,,7
422,-0.4,-0.04,0.563,-0.416,0.254,-0.107,9.413,327.87,33.2,5.6,0,0,39.915649,338.47,,1,1,1,1,,1199,,,7
422.25,-0.45,-0.045,0.197,-0.56,0.238,-0.167,9.449,327.77,31.35,5.3,0,0,37.691434,338.07,,1,1,1,1,,1199.5,,,7
422.5,-0.5,-0.05,0.197,-0.56,0.238,-0.167,9.449,327.77,31.35,5.3,0,0,37.691434,338.07,,1,1,1,1,,1200,,,7
422.75,-0.55,-0.055,-0.171,-0.634,0.18,-0.218,9.56,327.77,31.35,5.3,0,0,37.691434,338.07,,1,1,1,1,,1200.5,,,7
