52569.25,-0.808,-0.147,-0.309,0.066,-0.02,-0.253,10.001,329.27,10,5.6,0,0,38.809553,339.87,,1,1,1,1,,383.5
52569.5,-0.808,-0.147,-0.309,0.066,-0.02,-0.253,10.001,329.27,10,5.6,0,0,38.809553,339.87,,1,1,1,1,,384
52569.75,-0.843,-0.11,-0.179,0.175,-0.039,-0.305,10.055,329.27,10,5.6,0,0,38.809553,339.87,,1,1,1,1,,384.5
52570,-0.843,-0.11,-0.179,0.175,-0.039,-0.305,10.055,329.27,10,5.6,0,0,38.809553,339.87,,1,1,1,1,,385
52570.25,-0.83,-0.093,-0.013,0.294,-0.062,-0.302,10.115,329.27,10,3.6,0,0,39.915649,337.87,,1,1,1,1,,385.5
52570.5,-0.83,-0.093,-0.013,0.294,-0.062,-0.302,10.115,329.27,10,3.6,0,0,39.915649,337.87,,1,1,1,1,,386
52570.75,-0.776,-0.106,0.185,0.402,-0.058,-0.301,10.119,329.27,10,3.6,0,0,39.915649,337.87,,1,1,1,1,,386.5
52571,-0.776,-0.106,0.185,0.402,-0.058,-0.301,10.119,329.27,10,3.6,0,0,39.915649,337.87,,1,1,1,1,,387
52571.25,-0.686,-0.153,0.395,0.481,-0.044,-0.263,10.095,329.27,10,5.7,0,0,37.691434,339.97,,1,1,1,1,,387.5
52571.5,-0.686,-0.153,0.395,0.481,-0.044,-0.263,10.095,329.27,10,5.7,0,0,37.691434,339.97,,1,1,1,1,,388
52571.75,-0.572,-0.226,0.597,0.518,-0.011,-0.213,10.021,329.27,10,5.7,0,0,37.691434,339.97,,1,1,1,1,,388.5
52572,-0.572,-0.226,0.597,0.518,-0.011,-0.213,10.021,329.27,10,5.7,0,0,37.691434,339.97,,1,1,1,1,,389
52572.25,-0.44,-0.327,0.764,0.491,0.037,-0.192,9.909,329.27,10,8.5,0,0,36.585338,342.77,,1,1,1,1,,389.5
52572.5,-0.44,-0.327,0.764,0.491,0.037,-0.192,9.909,329.27,10,8.5,0,0,36.585338,342.77,,1,1,1,1,,390
52572.75,-0.308,-0.442,0.868,0.398,0.094,-0.156,9.757,329.27,10,8.5,0,0,36.585338,342.77,,1,1,1,1,,390.5
52573,-0.308,-0.442,0.868,0.398,0.094,-0.156,9.757,329.27,10,8.5,0,0,36.585338,342.77,,1,1,1,1,,391
52573.25,-0.188,-0.558,0.886,0.243,0.148,-0.116,9.608,329.47,10,7.7,0,0,36.585338,342.17,,1,1,1,1,,391.5
52573.5,-0.188,-0.558,0.886,0.243,0.148,-0.116,9.608,329.47,10,7.7,0,0,36.585338,342.17,,1,1,1,1,,392
52573.75,-0.085,-0.66,0.802,0.036,0.198,-0.089,9.461,329.47,10,7.7,0,0,36.585338,342.17,,1,1,1,1,,392.5
52574,-0.085,-0.66,0.802,0.036,0.198,-0.089,9.461,329.47,10,7.7,0,0,36.585338,342.17,,1,1,1,1,,393
52574.25,-0.011,-0.733,0.615,-0.196,0.222,0,9.364,329.47,10,5.4,0,0,37.691434,339.87,,1,1,1,1,,393.5
52574.5,-0.011,-0.733,0.615,-0.196,0.222,0,9.364,329.47,10,5.4,0,0,37.691434,339.87,,1,1,1,1,,394
52574.75,0.038,-0.765,0.338,-0.423,0.233,0.095,9.309,329.47,10,5.4,0,0,37.691434,339.87,,1,1,1,1,,394.5
52575,0.038,-0.765,0.338,-0.423,0.233,0.095,9.309,329.47,10,5.4,0,0,37.691434,339.87,,1,1,1,1,,395
52575.25,0.057,-0.748,-0.003,-0.614,0.215,0.173,9.338,329.67,10,3.5,0,0,38.809553,338.17,,1,1,1,1,,395.5
52575.5,0.057,-0.748,-0.003,-0.614,0.215,0.173,9.338,329.67,10,3.5,0,0,38.809553,338.17,,1,1,1,1,,396
52575.75,0.045,-0.683,-0.369,-0.736,0.194,0.234,9.417,329.67,10,3.5,0,0,38.809553,338.17,,1,1,1,1,,396.5
52576,0.045,-0.683,-0.369,-0.736,0.194,0.234,9.417,329.67,10,3.5,0,0,38.809553,338.17,,1,1,1,1,,397
52576.25,0.005,-0.576,-0.715,-0.775,0.144,0.228,9.568,329.87,10,4.2,0,0,39.915649,339.07,,1,1,1,1,,397.5
52576.5,0.005,-0.576,-0.715,-0.775,0.144,0.228,9.568,329.87,10,4.2,0,0,39.915649,339.07,,1,1,1,1,,398
52576.75,-0.056,-0.439,-0.996,-0.713,0.081,0.188,9.753,329.87,10,4.2,0,0,39.915649,339.07,,1,1,1,1,,398.5
52577,-0.056,-0.439,-0.996,-0.713,0.081,0.188,9.753,329.87,10,4.2,0,0,39.915649,339.07,,1,1,1,1,,399
52577.25,-0.129,-0.289,-1.171,-0.564,0.029,0.106,9.94,329.97,10,4.7,0,0,38.809553,339.67,,1,1,1,1,,399.5
52577.5,-0.129,-0.289,-1.171,-0.564,0.029,0.106,9.94,329.97,10,4.7,0,0,38.809553,339.67,,1,1,1,1,,400
52577.75,-0.207,-0.143,-1.217,-0.344,-0.034,0.044,10.11,329.97,10,4.7,0,0,38.809553,339.67,,1,1,1,1,,400.5
52578,-0.207,-0.143,-1.217,-0.344,-0.034,0.044,10.11,329.97,10,4.7,0,0,38.809553,339.67,,1,1,1,1,,401
52578.25,-0.266,-0.017,-1.127,-0.09,-0.062,0,10.225,329.97,10,5,0,0,38.809553,339.97,,1,1,1,1,,401.5
52578.5,-0.266,-0.017,-1.127,-0.09,-0.062,0,10.225,329.97,10,5,0,0,38.809553,339.97,,1,1,1,1,,402
52578.75,-0.307,0.073,-0.912,0.174,-0.087,-0.021,10.298,329.97,10,5,0,0,38.809553,339.97,,1,1,1,1,,402.5
52579,-0.307,0.073,-0.912,0.174,-0.087,-0.021,10.298,329.97,10,5,0,0,38.809553,339.97,,1,1,1,1,,403
52579.25,-0.31,0.123,-0.598,0.404,-0.079,-0.035,10.291,329.87,10,5.9,0,0,36.585338,340.77,,1,1,1,1,,403.5
52579.5,-0.31,0.123,-0.598,0.404,-0.079,-0.035,10.291,329.87,10,5.9,0,0,36.585338,340.77,,1,1,1,1,,404
52579.75,-0.281,0.127,-0.223,0.584,-0.071,-0.054,10.251,329.87,10,5.9,0,0,36.585338,340.77,,1,1,1,1,,404.5
52580,-0.281,0.127,-0.223,0.584,-0.071,-0.054,10.251,329.87,10,5.9,0,0,36.585338,340.77,,1,1,1,1,,405
52580.25,-0.22,0.087,0.168,0.692,-0.041,-0.078,10.148,329.87,10,7.8,0,0,36.585338,342.67,,1,1,1,1,,405.5
52580.5,-0.22,0.087,0.168,0.692,-0.041,-0.078,10.148,329.87,10,7.8,0,0,36.585338,342.67,,1,1,1,1,,406
52580.75,-0.136,0.012,0.534,0.728,-0.019,-0.119,10.051,329.87,10,7.8,0,0,36.585338,342.67,,1,1,1,1,,406.5
52581,-0.136,0.012,0.534,0.728,-0.019,-0.119,10.051,329.87,10,7.8,0,0,36.585338,342.67,,1,1,1,1,,407
52581.25,-0.038,-0.096,0.841,0.696,0.011,-0.169,9.931,329.67,10,6.1,0,0,36.585338,340.77,,1,1,1,1,,407.5
52581.5,-0.038,-0.096,0.841,0.696,0.011,-0.169,9.931,329.67,10,6.1,0,0,36.585338,340.77,,1,1,1,1,,408
52581.75,0.066,-0.224,1.062,0.604,0.039,-0.205,9.821,329.67,10,6.1,0,0,36.585338,340.77,,1,1,1,1,,408.5
52582,0.066,-0.224,1.062,0.604,0.039,-0.205,9.821,329.67,10,6.1,0,0,36.585338,340.77,,1,1,1,1,,409
52582.25,0.158,-0.367,1.183,0.468,0.069,-0.178,9.714,329.67,10,7.2,0,0,38.809553,341.87,,1,1,1,1,,409.5
52582.5,0.158,-0.367,1.183,0.468,0.069,-0.178,9.714,329.67,10,7.2,0,0,38.809553,341.87,,1,1,1,1,,410
52582.75,0.226,-0.511,1.198,0.3,0.09,-0.114,9.633,329.67,10,7.2,0,0,38.809553,341.87,,1,1,1,1,,410.5
52583,0.226,-0.511,1.198,0.3,0.09,-0.114,9.633,329.67,10,7.2,0,0,38.809553,341.87,,1,1,1,1,,411
52583.25,0.26,-0.646,1.111,0.118,0.122,-0.013,9.557,329.77,10,8.8,0,0,41.021746,343.57,,1,1,1,1,,411.5
52583.5,0.26,-0.646,1.111,0.118,0.122,-0.013,9.557,329.77,10,8.8,0,0,41.021746,343.57,,1,1,1,1,,412
52583.75,0.249,-0.762,0.934,-0.07,0.151,0.076,9.507,329.77,10,8.8,0,0,41.021746,343.57,,1,1,1,1,,412.5
52584,0.249,-0.762,0.934,-0.07,0.151,0.076,9.507,329.77,10,8.8,0,0,41.021746,343.57,,1,1,1,1,,413
52584.25,0.193,-0.849,0.684,-0.239,0.17,0.108,9.502,329.97,10,9.3,0,0,42.127842,344.27,,1,1,1,1,,413.5
52584.5,0.193,-0.849,0.684,-0.239,0.17,0.108,9.502,329.97,10,9.3,0,0,42.127842,344.27,,1,1,1,1,,414
52584.75,0.089,-0.903,0.387,-0.382,0.194,0.109,9.503,329.97,10,9.3,0,0,42.127842,344.27,,1,1,1,1,,414.5
52585,0.089,-0.903,0.387,-0.382,0.194,0.109,9.503,329.97,10,9.3,0,0,42.127842,344.27,,1,1,1,1,,415
52585.25,-0.05,-0.916,0.07,-0.482,0.195,0.1,9.548,330.37,10,9,0,0,43.245961,344.37,,1,1,1,1,,415.5
52585.5,-0.05,-0.916,0.07,-0.482,0.195,0.1,9.548,330.37,10,9,0,0,43.245961,344.37,,1,1,1,1,,416
52585.75,-0.212,-0.883,-0.242,-0.546,0.202,0.107,9.581,330.37,10,9,0,0,43.245961,344.37,,1,1,1,1,,416.5
52586,-0.212,-0.883,-0.242,-0.546,0.202,0.107,9.581,330.37,10,9,0,0,43.245961,344.37,,1,1,1,1,,417
52586.25,-0.38,-0.812,-0.526,-0.571,0.184,0.083,9.631,330.37,10,8,0,0,43.245961,343.37,,1,1,1,1,,417.5
52586.5,-0.38,-0.812,-0.526,-0.571,0.184,0.083,9.631,330.37,10,8,0,0,43.245961,343.37,,1,1,1,1,,418
52586.75,-0.54,-0.704,-0.767,-0.566,0.172,0.067,9.67,330.37,10,8,0,0,43.245961,343.37,,1,1,1,1,,418.5
52587,-0.54,-0.704,-0.767,-0.566,0.172,0.067,9.67,330.37,10,8,0,0,43.245961,343.37,,1,1,1,1,,419
52587.25,-0.675,-0.565,-0.952,-0.529,0.136,0.04,9.729,330.57,10,9.1,0,0,42.127842,344.67,,1,1,1,1,,419.5
52587.5,-0.675,-0.565,-0.952,-0.529,0.136,0.04,9.729,330.57,10,9.1,0,0,42.127842,344.67,,1,1,1,1,,420
52587.75,-0.777,-0.401,-1.073,-0.466,0.099,0.013,9.774,330.57,10,9.1,0,0,42.127842,344.67,,1,1,1,1,,420.5
52588,-0.777,-0.401,-1.073,-0.466,0.099,0.013,9.774,330.57,10,9.1,0,0,42.127842,344.67,,1,1,1,1,,421
52588.25,-0.842,-0.224,-1.128,-0.383,0.069,-0.018,9.817,330.57,10,7.6,0,0,42.127842,343.17,,1,1,1,1,,421.5
52588.5,-0.842,-0.224,-1.128,-0.383,0.069,-0.018,9.817,330.57,10,7.6,0,0,42.127842,343.17,,1,1,1,1,,422
52588.75,-0.862,-0.047,-1.115,-0.281,0.025,-0.071,9.875,330.57,10,7.6,0,0,42.127842,343.17,,1,1,1,1,,422.5
52589,-0.862,-0.047,-1.115,-0.281,0.025,-0.071,9.875,330.57,10,7.6,0,0,42.127842,343.17,,1,1,1,1,,423
52589.25,-0.841,0.117,-1.035,-0.16,-0.016,-0.113,9.947,330.47,10,6.6,0,0,43.245961,342.07,,1,1,1,1,,423.5
52589.5,-0.841,0.117,-1.035,-0.16,-0.016,-0.113,9.947,330.47,10,6.6,0,0,43.245961,342.07,,1,1,1,1,,424
52589.75,-0.784,0.255,-0.89,-0.015,-0.059,-0.19,10.03,330.47,10,6.6,0,0,43.245961,342.07,,1,1,1,1,,424.5
52590,-0.784,0.255,-0.89,-0.015,-0.059,-0.19,10.03,330.47,10,6.6,0,0,43.245961,342.07,,1,1,1,1,,425
52590.25,-0.698,0.35,-0.68,0.146,-0.091,-0.241,10.113,330.27,10,6.4,0,0,43.245961,341.67,,1,1,1,1,,425.5
52590.5,-0.698,0.35,-0.68,0.146,-0.091,-0.241,10.113,330.27,10,6.4,0,0,43.245961,341.67,,1,1,1,1,,426
52590.75,-0.586,0.39,-0.41,0.327,-0.131,-0.26,10.206,330.27,10,6.4,0,0,43.245961,341.67,,1,1,1,1,,426.5
52591,-0.586,0.39,-0.41,0.327,-0.131,-0.26,10.206,330.27,10,6.4,0,0,43.245961,341.67,,1,1,1,1,,427
52591.25,-0.461,0.369,-0.087,0.51,-0.143,-0.253,10.262,330.07,10,8.7,0,0,42.127842,343.77,,1,1,1,1,,427.5
52591.5,-0.461,0.369,-0.087,0.51,-0.143,-0.253,10.262,330.07,10,8.7,0,0,42.127842,343.77,,1,1,1,1,,428
52591.75,-0.328,0.278,0.274,0.677,-0.148,-0.206,10.291,330.07,10,8.7,0,0,42.127842,343.77,,1,1,1,1,,428.5
52592,-0.328,0.278,0.274,0.677,-0.148,-0.206,10.291,330.07,10,8.7,0,0,42.127842,343.77,,1,1,1,1,,429
52592.25,-0.201,0.124,0.65,0.803,-0.119,-0.124,10.251,330.17,10,7.6,0,0,42.127842,342.77,,1,1,1,1,,429.5
52592.5,-0.201,0.124,0.65,0.803,-0.119,-0.124,10.251,330.17,10,7.6,0,0,42.127842,342.77,,1,1,1,1,,430
52592.75,-0.093,-0.082,1.006,0.864,-0.073,-0.048,10.162,330.17,10,7.6,0,0,42.127842,342.77,,1,1,1,1,,430.5
52593,-0.093,-0.082,1.006,0.864,-0.073,-0.048,10.162,330.17,10,7.6,0,0,42.127842,342.77,,1,1,1,1,,431
52593.25,-0.012,-0.325,1.306,0.844,0.002,-0.016,10.011,330.17,10,6.9,0,0,41.021746,342.07,,1,1,1,1,,431.5
52593.5,-0.012,-0.325,1.306,0.844,0.002,-0.016,10.011,330.17,10,6.9,0,0,41.021746,342.07,,1,1,1,1,,432
52593.75,0.039,-0.583,1.514,0.735,0.079,0.001,9.837,330.17,10,6.9,0,0,41.021746,342.07,,1,1,1,1,,432.5
