Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,Microsoft.NETCore.Platforms 7.0.4,,,,,"Microsoft.NETCore.Platforms, 7.0.4  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,Microsoft.Win32.Primitives 4.3.0,,,,,"Microsoft.Win32.Primitives, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0001,NuGet package is incompatible,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,Microsoft.Xaml.Behaviors.Wpf 1.1.135,,,,,"Microsoft.Xaml.Behaviors.Wpf, 1.1.135  Recommendation:  Microsoft.Xaml.Behaviors.Wpf, 1.1.39"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,NETStandard.Library 2.0.3,,,,,"NETStandard.Library, 2.0.3  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.AppContext 4.3.0,,,,,"System.AppContext, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Collections 4.3.0,,,,,"System.Collections, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Collections.Concurrent 4.3.0,,,,,"System.Collections.Concurrent, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Collections.Immutable 9.0.1,,,,,"System.Collections.Immutable, 9.0.1  Recommendation:  Remove System.Collections.Immutable, and replace with new package System.Collections.Immutable 10.0.8"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Configuration.ConfigurationManager 9.0.1,,,,,"System.Configuration.ConfigurationManager, 9.0.1  Recommendation:  Remove System.Configuration.ConfigurationManager, and replace with new package System.Configuration.ConfigurationManager 10.0.8"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Console 4.3.1,,,,,"System.Console, 4.3.1  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Diagnostics.Debug 4.3.0,,,,,"System.Diagnostics.Debug, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Diagnostics.Tools 4.3.0,,,,,"System.Diagnostics.Tools, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Diagnostics.Tracing 4.3.0,,,,,"System.Diagnostics.Tracing, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Globalization 4.3.0,,,,,"System.Globalization, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Globalization.Calendars 4.3.0,,,,,"System.Globalization.Calendars, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.IO.Compression 4.3.0,,,,,"System.IO.Compression, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.IO.Compression.ZipFile 4.3.0,,,,,"System.IO.Compression.ZipFile, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.IO.FileSystem 4.3.0,,,,,"System.IO.FileSystem, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.IO.Pipelines 9.0.1,,,,,"System.IO.Pipelines, 9.0.1  Recommendation:  Remove System.IO.Pipelines, and replace with new package System.IO.Pipelines 10.0.8"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Linq 4.3.0,,,,,"System.Linq, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Linq.Expressions 4.3.0,,,,,"System.Linq.Expressions, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Net.Http 4.3.4,,,,,"System.Net.Http, 4.3.4  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Net.Primitives 4.3.1,,,,,"System.Net.Primitives, 4.3.1  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Net.Sockets 4.3.0,,,,,"System.Net.Sockets, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.ObjectModel 4.3.0,,,,,"System.ObjectModel, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Reflection 4.3.0,,,,,"System.Reflection, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Reflection.Extensions 4.3.0,,,,,"System.Reflection.Extensions, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Reflection.Primitives 4.3.0,,,,,"System.Reflection.Primitives, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Resources.ResourceManager 4.3.0,,,,,"System.Resources.ResourceManager, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Runtime 4.3.1,,,,,"System.Runtime, 4.3.1  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Runtime.Extensions 4.3.1,,,,,"System.Runtime.Extensions, 4.3.1  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Runtime.InteropServices 4.3.0,,,,,"System.Runtime.InteropServices, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Runtime.InteropServices.RuntimeInformation 4.3.0,,,,,"System.Runtime.InteropServices.RuntimeInformation, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Runtime.InteropServices.WindowsRuntime 4.3.0,,,,,"System.Runtime.InteropServices.WindowsRuntime, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Runtime.Numerics 4.3.0,,,,,"System.Runtime.Numerics, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Security.Cryptography.Algorithms 4.3.1,,,,,"System.Security.Cryptography.Algorithms, 4.3.1  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Security.Cryptography.X509Certificates 4.3.2,,,,,"System.Security.Cryptography.X509Certificates, 4.3.2  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Text.Encoding 4.3.0,,,,,"System.Text.Encoding, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Text.Encoding.Extensions 4.3.0,,,,,"System.Text.Encoding.Extensions, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Text.Json 9.0.1,,,,,"System.Text.Json, 9.0.1  Recommendation:  Remove System.Text.Json, and replace with new package System.Text.Json 10.0.8"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Text.RegularExpressions 4.3.1,,,,,"System.Text.RegularExpressions, 4.3.1  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Threading 4.3.0,,,,,"System.Threading, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Threading.Tasks 4.3.0,,,,,"System.Threading.Tasks, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Threading.Timer 4.3.0,,,,,"System.Threading.Timer, 4.3.0  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Xml.ReaderWriter 4.3.1,,,,,"System.Xml.ReaderWriter, 4.3.1  Recommendation:  Package functionality included with new framework reference"
NuGet.0003,NuGet package functionality is included with framework reference,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,System.Xml.XDocument 4.3.0,,,,,"System.Xml.XDocument, 4.3.0  Recommendation:  Package functionality included with new framework reference"
Project.0001,Project file needs to be converted to SDK-style,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,,,,,,
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\MVS.csproj,,,,,,,,"Current target framework: .NETFramework,Version=v4.7.2 Recommended target framework: net10.0-windows"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\obj\Debug\GeneratedInternalTypeHelper.g.i.cs,19,76,M:System.Windows.Markup.InternalTypeHelper.#ctor,,,,,InternalTypeHelper
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\obj\Debug\GeneratedInternalTypeHelper.g.i.cs,19,76,T:System.Windows.Markup.InternalTypeHelper,,,,,InternalTypeHelper
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\obj\Debug\Dialogs\DialogScreenCapture.g.i.cs,108,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.btnCopyToClipboard_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\obj\Debug\Dialogs\DialogScreenCapture.g.i.cs,108,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.btnCopyToClipboard_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\obj\Debug\Dialogs\DialogScreenCapture.g.i.cs,108,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.btnCopyToClipboard_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\obj\Debug\Dialogs\DialogScreenCapture.g.i.cs,100,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.btnOpenFileLocation_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\obj\Debug\Dialogs\DialogScreenCapture.g.i.cs,100,12,T:System.Windows.RoutedEventHandler,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.btnOpenFileLocation_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\obj\Debug\Dialogs\DialogScreenCapture.g.i.cs,100,12,E:System.Windows.Controls.Primitives.ButtonBase.Click,,,,,((System.Windows.Controls.Button)(target)).Click += new System.Windows.RoutedEventHandler(this.btnOpenFileLocation_Click);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\obj\Debug\Dialogs\DialogScreenCapture.g.i.cs,82,12,T:System.Windows.Application,,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\obj\Debug\Dialogs\DialogScreenCapture.g.i.cs,82,12,"M:System.Windows.Application.LoadComponent(System.Object,System.Uri)",,,,,"System.Windows.Application.LoadComponent(this, resourceLocater);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\obj\Debug\Dialogs\DialogScreenCapture.g.i.cs,79,12,T:System.Uri,,,,,"System.Uri resourceLocater = new System.Uri(""/MVS;V1.1.0.1106;component/dialogs/dialogscreencapture.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\obj\Debug\Dialogs\DialogScreenCapture.g.i.cs,79,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"System.Uri resourceLocater = new System.Uri(""/MVS;V1.1.0.1106;component/dialogs/dialogscreencapture.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,35,8,T:System.Windows.RoutedEventArgs,,,,,"private void btnCopyToClipboard_Click(object sender, RoutedEventArgs e)"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,47,16,T:System.Windows.Clipboard,,,,,Clipboard.SetImage(bitmapImage);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,47,16,M:System.Windows.Clipboard.SetImage(System.Windows.Media.Imaging.BitmapSource),,,,,Clipboard.SetImage(bitmapImage);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,45,16,M:System.Windows.Media.Imaging.BitmapImage.EndInit,,,,,bitmapImage.EndInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,44,16,T:System.Windows.Media.Imaging.BitmapCacheOption,,,,,bitmapImage.CacheOption = BitmapCacheOption.OnLoad;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,44,16,T:System.Windows.Media.Imaging.BitmapCacheOption,,,,,bitmapImage.CacheOption = BitmapCacheOption.OnLoad;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,44,16,F:System.Windows.Media.Imaging.BitmapCacheOption.OnLoad,,,,,bitmapImage.CacheOption = BitmapCacheOption.OnLoad;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,44,16,T:System.Windows.Media.Imaging.BitmapCacheOption,,,,,bitmapImage.CacheOption = BitmapCacheOption.OnLoad;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,44,16,P:System.Windows.Media.Imaging.BitmapImage.CacheOption,,,,,bitmapImage.CacheOption = BitmapCacheOption.OnLoad;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,43,16,P:System.Windows.Media.Imaging.BitmapImage.StreamSource,,,,,bitmapImage.StreamSource = memory;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,42,16,M:System.Windows.Media.Imaging.BitmapImage.BeginInit,,,,,bitmapImage.BeginInit();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,41,16,T:System.Windows.Media.Imaging.BitmapImage,,,,,BitmapImage bitmapImage = new BitmapImage();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,41,16,M:System.Windows.Media.Imaging.BitmapImage.#ctor,,,,,BitmapImage bitmapImage = new BitmapImage();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,39,16,T:System.Drawing.Imaging.ImageFormat,,,,,"bitmap.Save(memory, ImageFormat.Png);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,39,16,T:System.Drawing.Imaging.ImageFormat,,,,,"bitmap.Save(memory, ImageFormat.Png);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,39,16,P:System.Drawing.Imaging.ImageFormat.Png,,,,,"bitmap.Save(memory, ImageFormat.Png);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,39,16,T:System.Drawing.Bitmap,,,,,"bitmap.Save(memory, ImageFormat.Png);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,39,16,"M:System.Drawing.Image.Save(System.IO.Stream,System.Drawing.Imaging.ImageFormat)",,,,,"bitmap.Save(memory, ImageFormat.Png);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,28,8,T:System.Windows.RoutedEventArgs,,,,,"private void btnOpenFileLocation_Click(object sender, RoutedEventArgs e)"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,23,8,T:System.Drawing.Bitmap,,,,,public void Init(Bitmap bitmap)
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,25,12,T:System.Drawing.Bitmap,,,,,this.bitmap = bitmap;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Dialogs\DialogScreenCapture.xaml.cs,16,23,T:System.Drawing.Bitmap,,,,,bitmap
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\obj\Debug\Dialogs\DialogScreenCapture.g.i.cs,65,105,T:System.Windows.Markup.IComponentConnector,,,,,IComponentConnector
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,63,16,T:System.Windows.Application,,,,,screenCaptureOK.Owner = App.Current.MainWindow;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,63,16,T:System.Windows.Application,,,,,screenCaptureOK.Owner = App.Current.MainWindow;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,63,16,P:System.Windows.Application.Current,,,,,screenCaptureOK.Owner = App.Current.MainWindow;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,63,16,T:System.Windows.Window,,,,,screenCaptureOK.Owner = App.Current.MainWindow;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,63,16,P:System.Windows.Application.MainWindow,,,,,screenCaptureOK.Owner = App.Current.MainWindow;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,63,16,T:System.Windows.Controls.ContentControl,,,,,screenCaptureOK.Owner = App.Current.MainWindow;
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,58,16,T:System.Drawing.Imaging.ImageFormat,,,,,"bitmap.Save(string.Format(@""{0}\{1}"", screenCaptureFolder, screenCaptureFile), ImageFormat.Jpeg);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,58,16,T:System.Drawing.Imaging.ImageFormat,,,,,"bitmap.Save(string.Format(@""{0}\{1}"", screenCaptureFolder, screenCaptureFile), ImageFormat.Jpeg);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,58,16,P:System.Drawing.Imaging.ImageFormat.Jpeg,,,,,"bitmap.Save(string.Format(@""{0}\{1}"", screenCaptureFolder, screenCaptureFile), ImageFormat.Jpeg);"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,58,16,"M:System.Drawing.Image.Save(System.String,System.Drawing.Imaging.ImageFormat)",,,,,"bitmap.Save(string.Format(@""{0}\{1}"", screenCaptureFolder, screenCaptureFile), ImageFormat.Jpeg);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,51,16,T:System.Windows.Media.Imaging.BitmapSizeOptions,,,,,"Imaging.CreateBitmapSourceFromHBitmap(handle, IntPtr.Zero, Int32Rect.Empty, BitmapSizeOptions.FromEmptyOptions());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,51,16,T:System.Windows.Media.Imaging.BitmapSizeOptions,,,,,"Imaging.CreateBitmapSourceFromHBitmap(handle, IntPtr.Zero, Int32Rect.Empty, BitmapSizeOptions.FromEmptyOptions());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,51,16,M:System.Windows.Media.Imaging.BitmapSizeOptions.FromEmptyOptions,,,,,"Imaging.CreateBitmapSourceFromHBitmap(handle, IntPtr.Zero, Int32Rect.Empty, BitmapSizeOptions.FromEmptyOptions());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,51,16,T:System.Windows.Int32Rect,,,,,"Imaging.CreateBitmapSourceFromHBitmap(handle, IntPtr.Zero, Int32Rect.Empty, BitmapSizeOptions.FromEmptyOptions());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,51,16,T:System.Windows.Int32Rect,,,,,"Imaging.CreateBitmapSourceFromHBitmap(handle, IntPtr.Zero, Int32Rect.Empty, BitmapSizeOptions.FromEmptyOptions());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,51,16,P:System.Windows.Int32Rect.Empty,,,,,"Imaging.CreateBitmapSourceFromHBitmap(handle, IntPtr.Zero, Int32Rect.Empty, BitmapSizeOptions.FromEmptyOptions());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,51,16,T:System.Windows.Interop.Imaging,,,,,"Imaging.CreateBitmapSourceFromHBitmap(handle, IntPtr.Zero, Int32Rect.Empty, BitmapSizeOptions.FromEmptyOptions());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,51,16,T:System.Windows.Media.Imaging.BitmapSource,,,,,"Imaging.CreateBitmapSourceFromHBitmap(handle, IntPtr.Zero, Int32Rect.Empty, BitmapSizeOptions.FromEmptyOptions());"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,51,16,"M:System.Windows.Interop.Imaging.CreateBitmapSourceFromHBitmap(System.IntPtr,System.IntPtr,System.Windows.Int32Rect,System.Windows.Media.Imaging.BitmapSizeOptions)",,,,,"Imaging.CreateBitmapSourceFromHBitmap(handle, IntPtr.Zero, Int32Rect.Empty, BitmapSizeOptions.FromEmptyOptions());"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,50,16,M:System.Drawing.Bitmap.GetHbitmap,,,,,handle = bitmap.GetHbitmap();
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,MVS\MVS.csproj,File,MVS\Services\ScreenCapture.cs,42,16,P:System.Drawing.Image.Size,,,,,"g.CopyFromScreen(0, 0, 0, 0, bitmap.Size);"
